Date,Expense,Amount,Category,Wallet,Monthly Overview,Checkbox
"February 2, 2025",ออกกำลังกาย,"THB 6,400.00",💊Health & Fitness_FEB25 (https://app.notion.com/p/Health-Fitness_FEB25-1680423c142680b38570dc4dfb7835e4?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 2, 2025",Autobot,"THB 4,443.00",🏠Home_FEB25 (https://app.notion.com/p/Home_FEB25-1680423c142680a8911fcdecf4d385f3?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 3, 2025",โจ๊ก,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 3, 2025",ส้มตำอีสาน,THB 106.50,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 4, 2025",ลิณย์,THB 80.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 5, 2025",กระเพราหมูสับไข่ดาว,THB 60.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 5, 2025",ไก่ย่างห้าดาว,THB 80.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 5, 2025",แผ่นรองฉี่,THB 970.00,🐱Cat_FEB25 (https://app.notion.com/p/Cat_FEB25-1680423c142680a9a079eb3b4fca77fb?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 6, 2025",Food,THB 70.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 6, 2025",Food,THB 100.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 7, 2025",Coffee,THB 648.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 7, 2025",ก๋วยเตี๋ยวต้มยำ,THB 65.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 7, 2025",Water,THB 12.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 7, 2025",QQ,THB 100.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 8, 2025",San ta fe,THB 356.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 8, 2025",เสื้อเชิ้ต,THB 812.00,🛍️Shopping_FEB25 (https://app.notion.com/p/Shopping_FEB25-1680423c142680578fc7c98cc61c9227?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 8, 2025",Top,THB 473.00,🛍️Shopping_FEB25 (https://app.notion.com/p/Shopping_FEB25-1680423c142680578fc7c98cc61c9227?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 9, 2025",Fernpresso,THB 180.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 9, 2025",Salad khunnai,THB 280.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 10, 2025",Food,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 11, 2025",ดูหนัง,THB 180.00,🎮Entertainment_FEB25 (https://app.notion.com/p/Entertainment_FEB25-1680423c14268016ab46f06240fbce95?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 11, 2025",Food,THB 40.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 11, 2025",Oil,THB 80.00,🛢️Transportation_FEB25 (https://app.notion.com/p/Transportation_FEB25-1680423c1426805aad10fbef23b725b3?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 12, 2025",Fernpresso,THB 75.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 12, 2025",Mu katsu,THB 172.50,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 15, 2025",Food,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 15, 2025",Food,THB 48.75,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 15, 2025",Khunnai,THB 277.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 16, 2025",Cafe,THB 135.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 16, 2025",เชฟนนท์,THB 250.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 16, 2025",คั่วไก่,THB 52.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 17, 2025",Food,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 18, 2025",Food,THB 70.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 18, 2025",ซื้อ whey ให้ที่บ้าน,"THB 1,683.00",🛍️Shopping_FEB25 (https://app.notion.com/p/Shopping_FEB25-1680423c142680578fc7c98cc61c9227?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 19, 2025",Salad terrace,THB 505.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 20, 2025",Food,THB 60.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 20, 2025",No.77,THB 77.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 20, 2025",ตัวต่อดอกไม้,THB 150.00,❤️Lover_FEB25 (https://app.notion.com/p/Lover_FEB25-1680423c1426802682a7e362db4ea7c8?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 20, 2025",งานศพพ่อกันต์,THB 500.00,❤️Lover_FEB25 (https://app.notion.com/p/Lover_FEB25-1680423c1426802682a7e362db4ea7c8?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 21, 2025",ข้าวต้ม,THB 116.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 23, 2025",Food,THB 129.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 24, 2025",ขนมจีบ,THB 40.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 24, 2025",Firefly factory,THB 915.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 24, 2025",Tops,THB 584.25,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 25, 2025",สลัดอกไก่,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 25, 2025",สันนอกหมู,THB 50.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 25, 2025",หมอนพิงหลัง,"THB 1,296.00",❤️Lover_FEB25 (https://app.notion.com/p/Lover_FEB25-1680423c1426802682a7e362db4ea7c8?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 26, 2025",ไข่เจียวหมูสับ,THB 40.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 26, 2025",Food,THB 35.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 22, 2025",งานแต่งอั้ม,"THB 1,000.00",❤️Lover_FEB25 (https://app.notion.com/p/Lover_FEB25-1680423c1426802682a7e362db4ea7c8?pvs=21),Money,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 27, 2025",Food + ชาตรามือ,THB 140.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 27, 2025",นม,THB 48.75,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Online banking,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"February 28, 2025",อิ่มสะดวก,THB 135.00,🍴Eating_FEB25 (https://app.notion.com/p/Eating_FEB25-1680423c142680b29c2be49be59c5514?pvs=21),Credit card,February 25 (https://app.notion.com/p/February-25-1680423c142680019b92eca39bed27e3?pvs=21),No
"March 1, 2025",ล้างรถ,THB 220.00,🚗Car_MAR25 (https://app.notion.com/p/Car_MAR25-1680423c14268058beedce5466ae03c4?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 1, 2025",Oil,THB 790.00,🛢️Transportation_MAR25 (https://app.notion.com/p/Transportation_MAR25-1680423c14268054accae614d31d0dbf?pvs=21),Credit card,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 1, 2025",นมเซเว่น,THB 123.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 1, 2025",12Feb,THB 255.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 1, 2025",ข้าวเย็น,THB 275.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 2, 2025",กระเพราเนื้อๆ,THB 125.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 2, 2025",Goodcery,THB 180.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 2, 2025",จงเฮง+nomberone,THB 190.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 3, 2025",ขนมจีน,THB 75.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 4, 2025",ข้าวเทคนิค,THB 55.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 4, 2025",Fresh and Mild,THB 164.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 4, 2025",ACCOM PARK ที่พักตอนสอบ,"THB 1,050.00",📖Education_MAR25 (https://app.notion.com/p/Education_MAR25-1680423c1426803e8161e7b2352ed12e?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 5, 2025",ฉู่ฉี่ไข่ดาวหมูสับ,THB 65.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 6, 2025",ส้มตำอุดร,THB 250.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 7, 2025",กระเพราหมูไข่ดาว,THB 47.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 8, 2025",ค่าที่พักนนทบุรี,"THB 2,000.00",✈️Travel_MAR25 (https://app.notion.com/p/Travel_MAR25-1680423c142680708e98dd2c827770f0?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 8, 2025",Coffee,THB 494.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Credit card,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 8, 2025",ราชาหมูทอด เล้งแซ่บ,THB 135.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 8, 2025",Maya  ของใช้,THB 734.00,🛍️Shopping_MAR25 (https://app.notion.com/p/Shopping_MAR25-1680423c142680068876fe43cf16fe94?pvs=21),Credit card,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
"March 9, 2025",Supersoup,THB 90.00,🍴Eating_MAR25 (https://app.notion.com/p/Eating_MAR25-1680423c142680efa387c6654cf73096?pvs=21),Online banking,March 25 (https://app.notion.com/p/March-25-1680423c142680a78829f3b78eb4898d?pvs=21),No
